,property_id,check_in_date,room_category,successful_bookings,capacity,occ_pct
4299,16558,12-Jun-22,RT4,3,3.0,100.0
4300,19563,13-Jun-22,RT3,15,29.0,51.724137931034484
4301,18560,13-Jun-22,RT1,18,30.0,60.0
4302,19562,13-Jun-22,RT1,19,30.0,63.33333333333333
4303,19563,13-Jun-22,RT1,16,30.0,53.333333333333336
4304,17558,13-Jun-22,RT1,9,19.0,47.368421052631575
4305,16558,13-Jun-22,RT1,9,19.0,47.368421052631575
4306,17560,13-Jun-22,RT1,20,40.0,50.0
4307,19558,13-Jun-22,RT1,18,40.0,45.0
4308,19560,13-Jun-22,RT1,16,26.0,61.53846153846154
4309,17561,13-Jun-22,RT1,17,26.0,65.38461538461539
4310,16560,13-Jun-22,RT1,20,34.0,58.82352941176471
4311,16561,13-Jun-22,RT1,11,18.0,61.111111111111114
4312,16562,13-Jun-22,RT1,15,31.0,48.38709677419355
4313,16563,13-Jun-22,RT1,24,41.0,58.536585365853654
4314,17559,13-Jun-22,RT1,19,32.0,59.375
4315,17562,13-Jun-22,RT1,9,20.0,45.0
4316,17563,13-Jun-22,RT1,17,25.0,68.0
4317,18558,13-Jun-22,RT1,8,15.0,53.333333333333336
4318,18559,13-Jun-22,RT1,18,42.0,42.857142857142854
4319,18561,13-Jun-22,RT1,20,33.0,60.60606060606061
4320,18562,13-Jun-22,RT1,25,38.0,65.78947368421053
4321,18563,13-Jun-22,RT1,13,27.0,48.148148148148145
4322,19559,13-Jun-22,RT1,13,24.0,54.166666666666664
4323,19561,13-Jun-22,RT1,19,36.0,52.77777777777778
4324,17564,13-Jun-22,RT1,7,16.0,43.75
4325,19562,13-Jun-22,RT2,13,23.0,56.52173913043478
4326,18563,13-Jun-22,RT2,15,29.0,51.724137931034484
4327,17561,13-Jun-22,RT2,22,36.0,61.111111111111114
4328,17558,13-Jun-22,RT2,27,50.0,54.0
4329,16562,13-Jun-22,RT2,23,43.0,53.48837209302325
4330,16561,13-Jun-22,RT2,15,24.0,62.5
4331,16558,13-Jun-22,RT2,12,22.0,54.54545454545454
4332,19560,13-Jun-22,RT2,23,38.0,60.526315789473685
4333,16563,13-Jun-22,RT2,23,38.0,60.526315789473685
4334,16559,13-Jun-22,RT2,23,41.0,56.09756097560976
4335,19559,13-Jun-22,RT2,21,41.0,51.21951219512195
4336,19558,13-Jun-22,RT2,17,39.0,43.58974358974359
4337,17559,13-Jun-22,RT2,26,39.0,66.66666666666666
4338,16560,13-Jun-22,RT2,18,34.0,52.94117647058824
4339,18562,13-Jun-22,RT2,20,34.0,58.82352941176471
4340,18559,13-Jun-22,RT2,18,44.0,40.909090909090914
4341,17563,13-Jun-22,RT2,29,44.0,65.9090909090909
4342,17562,13-Jun-22,RT2,15,30.0,50.0
4343,18558,13-Jun-22,RT2,14,30.0,46.666666666666664
4344,17564,13-Jun-22,RT2,16,40.0,40.0
4345,18561,13-Jun-22,RT2,31,40.0,77.5
4346,18560,13-Jun-22,RT2,25,40.0,62.5
4347,17560,13-Jun-22,RT2,21,45.0,46.666666666666664
4348,19561,13-Jun-22,RT2,22,45.0,48.888888888888886
4349,19563,13-Jun-22,RT2,22,45.0,48.888888888888886
4350,16559,13-Jun-22,RT1,18,30.0,60.0
4351,19562,13-Jun-22,RT3,19,29.0,65.51724137931035
4352,19561,13-Jun-22,RT3,16,29.0,55.172413793103445
4353,18562,13-Jun-22,RT3,15,29.0,51.724137931034484
4354,17558,13-Jun-22,RT3,15,27.0,55.55555555555556
4355,17562,13-Jun-22,RT3,14,27.0,51.85185185185185
4356,19559,13-Jun-22,RT3,13,27.0,48.148148148148145
4357,16559,13-Jun-22,RT3,21,32.0,65.625
4358,16558,13-Jun-22,RT3,5,8.0,62.5
4359,18561,13-Jun-22,RT3,17,25.0,68.0
4360,18558,13-Jun-22,RT3,15,26.0,57.692307692307686
4361,18560,13-Jun-22,RT3,15,24.0,62.5
4362,17561,13-Jun-22,RT3,13,19.0,68.42105263157895
4363,16563,13-Jun-22,RT3,14,20.0,70.0
4364,17564,13-Jun-22,RT3,9,24.0,37.5
4365,16560,13-Jun-22,RT3,10,20.0,50.0
4366,16562,13-Jun-22,RT3,10,18.0,55.55555555555556
4367,17559,13-Jun-22,RT3,10,16.0,62.5
4368,17563,13-Jun-22,RT3,10,16.0,62.5
4369,18559,13-Jun-22,RT3,10,23.0,43.47826086956522
4370,16561,13-Jun-22,RT3,12,21.0,57.14285714285714
4371,17560,13-Jun-22,RT3,12,25.0,48.0
4372,18563,13-Jun-22,RT3,12,23.0,52.17391304347826
4373,19558,13-Jun-22,RT3,11,21.0,52.38095238095239
4374,19560,13-Jun-22,RT3,11,19.0,57.89473684210527
4375,16558,13-Jun-22,RT4,2,3.0,66.66666666666666
4376,16560,13-Jun-22,RT4,4,7.0,57.14285714285714
4377,19561,13-Jun-22,RT4,4,7.0,57.14285714285714
4378,16561,13-Jun-22,RT4,5,10.0,50.0
4379,18561,13-Jun-22,RT4,6,9.0,66.66666666666666
4380,17564,13-Jun-22,RT4,6,17.0,35.294117647058826
4381,17560,13-Jun-22,RT4,7,13.0,53.84615384615385
4382,19559,13-Jun-22,RT4,1,3.0,33.33333333333333
4383,18560,13-Jun-22,RT4,11,15.0,73.33333333333333
4384,19560,13-Jun-22,RT4,10,16.0,62.5
4385,18559,13-Jun-22,RT4,8,19.0,42.10526315789473
4386,17563,13-Jun-22,RT4,12,19.0,63.1578947368421
4387,19562,13-Jun-22,RT4,8,14.0,57.14285714285714
4388,17559,13-Jun-22,RT4,8,14.0,57.14285714285714
4389,18558,13-Jun-22,RT4,11,20.0,55.00000000000001
4390,18562,13-Jun-22,RT4,13,20.0,65.0
4391,18563,13-Jun-22,RT4,9,18.0,50.0
4392,16563,13-Jun-22,RT4,12,18.0,66.66666666666666
4393,16559,13-Jun-22,RT4,12,18.0,66.66666666666666
4394,16562,13-Jun-22,RT4,3,6.0,50.0
4395,17558,13-Jun-22,RT4,3,6.0,50.0
4396,17562,13-Jun-22,RT4,3,6.0,50.0
4397,19563,13-Jun-22,RT4,3,6.0,50.0
4398,19558,13-Jun-22,RT4,3,7.0,42.857142857142854
4399,17561,13-Jun-22,RT4,3,4.0,75.0
4400,16559,14-Jun-22,RT1,18,30.0,60.0
4401,18560,14-Jun-22,RT1,21,30.0,70.0
4402,19562,14-Jun-22,RT1,20,30.0,66.66666666666666
4403,19563,14-Jun-22,RT1,16,30.0,53.333333333333336
4404,17558,14-Jun-22,RT1,9,19.0,47.368421052631575
4405,16558,14-Jun-22,RT1,12,19.0,63.1578947368421
4406,17560,14-Jun-22,RT1,18,40.0,45.0
4407,19558,14-Jun-22,RT1,18,40.0,45.0
4408,19560,14-Jun-22,RT1,16,26.0,61.53846153846154
4409,17561,14-Jun-22,RT1,18,26.0,69.23076923076923
4410,16560,14-Jun-22,RT1,18,34.0,52.94117647058824
4411,16561,14-Jun-22,RT1,11,18.0,61.111111111111114
4412,16562,14-Jun-22,RT1,17,31.0,54.83870967741935
4413,16563,14-Jun-22,RT1,28,41.0,68.29268292682927
4414,17559,14-Jun-22,RT1,19,32.0,59.375
4415,17562,14-Jun-22,RT1,9,20.0,45.0
4416,17563,14-Jun-22,RT1,15,25.0,60.0
4417,18558,14-Jun-22,RT1,6,15.0,40.0
4418,18559,14-Jun-22,RT1,19,42.0,45.23809523809524
4419,18561,14-Jun-22,RT1,24,33.0,72.72727272727273
4420,18562,14-Jun-22,RT1,25,38.0,65.78947368421053
4421,18563,14-Jun-22,RT1,12,27.0,44.44444444444444
4422,19559,14-Jun-22,RT1,13,24.0,54.166666666666664
4423,19561,14-Jun-22,RT1,19,36.0,52.77777777777778
4424,17564,14-Jun-22,RT1,7,16.0,43.75
4425,19562,14-Jun-22,RT2,13,23.0,56.52173913043478
4426,18563,14-Jun-22,RT2,15,29.0,51.724137931034484
4427,17561,14-Jun-22,RT2,21,36.0,58.333333333333336
4428,17558,14-Jun-22,RT2,26,50.0,52.0
4429,16562,14-Jun-22,RT2,21,43.0,48.837209302325576
4430,16561,14-Jun-22,RT2,16,24.0,66.66666666666666
4431,16558,14-Jun-22,RT2,13,22.0,59.09090909090909
4432,19560,14-Jun-22,RT2,23,38.0,60.526315789473685
4433,16563,14-Jun-22,RT2,23,38.0,60.526315789473685
4434,16559,14-Jun-22,RT2,26,41.0,63.41463414634146
4435,19559,14-Jun-22,RT2,19,41.0,46.34146341463415
4436,19558,14-Jun-22,RT2,15,39.0,38.46153846153847
4437,17559,14-Jun-22,RT2,23,39.0,58.97435897435898
4438,16560,14-Jun-22,RT2,15,34.0,44.11764705882353
4439,18562,14-Jun-22,RT2,21,34.0,61.76470588235294
4440,18559,14-Jun-22,RT2,19,44.0,43.18181818181818
4441,17563,14-Jun-22,RT2,25,44.0,56.81818181818182
4442,17562,14-Jun-22,RT2,14,30.0,46.666666666666664
4443,18558,14-Jun-22,RT2,15,30.0,50.0
4444,17564,14-Jun-22,RT2,18,40.0,45.0
4445,18561,14-Jun-22,RT2,22,40.0,55.00000000000001
4446,18560,14-Jun-22,RT2,24,40.0,60.0
4447,17560,14-Jun-22,RT2,24,45.0,53.333333333333336
4448,19561,14-Jun-22,RT2,24,45.0,53.333333333333336
4449,19563,14-Jun-22,RT2,24,45.0,53.333333333333336
4450,19563,14-Jun-22,RT3,14,29.0,48.275862068965516
4451,19562,14-Jun-22,RT3,16,29.0,55.172413793103445
4452,19561,14-Jun-22,RT3,15,29.0,51.724137931034484
4453,18562,14-Jun-22,RT3,17,29.0,58.620689655172406
4454,17558,14-Jun-22,RT3,14,27.0,51.85185185185185
4455,17562,14-Jun-22,RT3,13,27.0,48.148148148148145
4456,19559,14-Jun-22,RT3,15,27.0,55.55555555555556
4457,16559,14-Jun-22,RT3,17,32.0,53.125
4458,16558,14-Jun-22,RT3,5,8.0,62.5
4459,18561,14-Jun-22,RT3,16,25.0,64.0
4460,18560,14-Jun-22,RT3,15,24.0,62.5
4461,18558,14-Jun-22,RT3,13,26.0,50.0
4462,16561,14-Jun-22,RT3,14,21.0,66.66666666666666
4463,17560,14-Jun-22,RT3,14,25.0,56.00000000000001
4464,17561,14-Jun-22,RT3,14,19.0,73.68421052631578
4465,17563,14-Jun-22,RT3,9,16.0,56.25
4466,18559,14-Jun-22,RT3,9,23.0,39.130434782608695
4467,19558,14-Jun-22,RT3,9,21.0,42.857142857142854
4468,16560,14-Jun-22,RT3,10,20.0,50.0
4469,16562,14-Jun-22,RT3,10,18.0,55.55555555555556
4470,18563,14-Jun-22,RT3,12,23.0,52.17391304347826
4471,16563,14-Jun-22,RT3,11,20.0,55.00000000000001
4472,17559,14-Jun-22,RT3,11,16.0,68.75
4473,19560,14-Jun-22,RT3,11,19.0,57.89473684210527
4474,17564,14-Jun-22,RT3,11,24.0,45.83333333333333
4475,16558,14-Jun-22,RT4,2,3.0,66.66666666666666
4476,16562,14-Jun-22,RT4,4,6.0,66.66666666666666
4477,16561,14-Jun-22,RT4,6,10.0,60.0
4478,18561,14-Jun-22,RT4,6,9.0,66.66666666666666
4479,17560,14-Jun-22,RT4,7,13.0,53.84615384615385
4480,19559,14-Jun-22,RT4,1,3.0,33.33333333333333
4481,17564,14-Jun-22,RT4,7,17.0,41.17647058823529
4482,18560,14-Jun-22,RT4,10,15.0,66.66666666666666
4483,19560,14-Jun-22,RT4,9,16.0,56.25
4484,18559,14-Jun-22,RT4,8,19.0,42.10526315789473
4485,17563,14-Jun-22,RT4,12,19.0,63.1578947368421
4486,19562,14-Jun-22,RT4,8,14.0,57.14285714285714
4487,17559,14-Jun-22,RT4,9,14.0,64.28571428571429
4488,18558,14-Jun-22,RT4,10,20.0,50.0
4489,18562,14-Jun-22,RT4,13,20.0,65.0
4490,18563,14-Jun-22,RT4,10,18.0,55.55555555555556
4491,16563,14-Jun-22,RT4,12,18.0,66.66666666666666
4492,16559,14-Jun-22,RT4,10,18.0,55.55555555555556
4493,17558,14-Jun-22,RT4,3,6.0,50.0
4494,17562,14-Jun-22,RT4,3,6.0,50.0
4495,19563,14-Jun-22,RT4,3,6.0,50.0
4496,16560,14-Jun-22,RT4,3,7.0,42.857142857142854
4497,19558,14-Jun-22,RT4,3,7.0,42.857142857142854
4498,19561,14-Jun-22,RT4,3,7.0,42.857142857142854
4499,17561,14-Jun-22,RT4,3,4.0,75.0
4500,16559,15-Jun-22,RT1,18,30.0,60.0
4501,18560,15-Jun-22,RT1,18,30.0,60.0
4502,19562,15-Jun-22,RT1,19,30.0,63.33333333333333
4503,19563,15-Jun-22,RT1,14,30.0,46.666666666666664
4504,17558,15-Jun-22,RT1,10,19.0,52.63157894736842
4505,16558,15-Jun-22,RT1,11,19.0,57.89473684210527
4506,17560,15-Jun-22,RT1,20,40.0,50.0
4507,19558,15-Jun-22,RT1,18,40.0,45.0
4508,19560,15-Jun-22,RT1,15,26.0,57.692307692307686
4509,17561,15-Jun-22,RT1,15,26.0,57.692307692307686
4510,16560,15-Jun-22,RT1,20,34.0,58.82352941176471
4511,16561,15-Jun-22,RT1,11,18.0,61.111111111111114
4512,16562,15-Jun-22,RT1,14,31.0,45.16129032258064
4513,16563,15-Jun-22,RT1,26,41.0,63.41463414634146
4514,17559,15-Jun-22,RT1,20,32.0,62.5
4515,17562,15-Jun-22,RT1,8,20.0,40.0
4516,17563,15-Jun-22,RT1,17,25.0,68.0
4517,18558,15-Jun-22,RT1,8,15.0,53.333333333333336
4518,18559,15-Jun-22,RT1,19,42.0,45.23809523809524
4519,18561,15-Jun-22,RT1,21,33.0,63.63636363636363
4520,18562,15-Jun-22,RT1,21,38.0,55.26315789473685
4521,18563,15-Jun-22,RT1,14,27.0,51.85185185185185
4522,19559,15-Jun-22,RT1,12,24.0,50.0
4523,19561,15-Jun-22,RT1,18,36.0,50.0
4524,17564,15-Jun-22,RT1,7,16.0,43.75
4525,19562,15-Jun-22,RT2,14,23.0,60.86956521739131
4526,18563,15-Jun-22,RT2,14,29.0,48.275862068965516
4527,17561,15-Jun-22,RT2,22,36.0,61.111111111111114
4528,17558,15-Jun-22,RT2,27,50.0,54.0
4529,16562,15-Jun-22,RT2,23,43.0,53.48837209302325
4530,16561,15-Jun-22,RT2,14,24.0,58.333333333333336
4531,16558,15-Jun-22,RT2,15,22.0,68.18181818181817
4532,19560,15-Jun-22,RT2,22,38.0,57.89473684210527
4533,16563,15-Jun-22,RT2,24,38.0,63.1578947368421
4534,16559,15-Jun-22,RT2,26,41.0,63.41463414634146
4535,19559,15-Jun-22,RT2,19,41.0,46.34146341463415
4536,19558,15-Jun-22,RT2,17,39.0,43.58974358974359
4537,17559,15-Jun-22,RT2,26,39.0,66.66666666666666
4538,16560,15-Jun-22,RT2,19,34.0,55.88235294117647
4539,18562,15-Jun-22,RT2,19,34.0,55.88235294117647
4540,18559,15-Jun-22,RT2,17,44.0,38.63636363636363
4541,17563,15-Jun-22,RT2,30,44.0,68.18181818181817
4542,17562,15-Jun-22,RT2,13,30.0,43.333333333333336
4543,18558,15-Jun-22,RT2,14,30.0,46.666666666666664
4544,17564,15-Jun-22,RT2,19,40.0,47.5
4545,18561,15-Jun-22,RT2,26,40.0,65.0
4546,18560,15-Jun-22,RT2,28,40.0,70.0
4547,17560,15-Jun-22,RT2,21,45.0,46.666666666666664
4548,19561,15-Jun-22,RT2,22,45.0,48.888888888888886
4549,19563,15-Jun-22,RT2,22,45.0,48.888888888888886
4550,19563,15-Jun-22,RT3,14,29.0,48.275862068965516
4551,19562,15-Jun-22,RT3,19,29.0,65.51724137931035
4552,19561,15-Jun-22,RT3,15,29.0,51.724137931034484
4553,18562,15-Jun-22,RT3,17,29.0,58.620689655172406
4554,17558,15-Jun-22,RT3,13,27.0,48.148148148148145
4555,17562,15-Jun-22,RT3,11,27.0,40.74074074074074
4556,19559,15-Jun-22,RT3,13,27.0,48.148148148148145
4557,16559,15-Jun-22,RT3,23,32.0,71.875
4558,16558,15-Jun-22,RT3,5,8.0,62.5
4559,18561,15-Jun-22,RT3,17,25.0,68.0
4560,18560,15-Jun-22,RT3,13,24.0,54.166666666666664
4561,16561,15-Jun-22,RT3,14,21.0,66.66666666666666
4562,18558,15-Jun-22,RT3,14,26.0,53.84615384615385
4563,16562,15-Jun-22,RT3,9,18.0,50.0
4564,18559,15-Jun-22,RT3,9,23.0,39.130434782608695
4565,19558,15-Jun-22,RT3,9,21.0,42.857142857142854
4566,16560,15-Jun-22,RT3,10,20.0,50.0
4567,17559,15-Jun-22,RT3,10,16.0,62.5
4568,17564,15-Jun-22,RT3,10,24.0,41.66666666666667
4569,16563,15-Jun-22,RT3,12,20.0,60.0
4570,17560,15-Jun-22,RT3,12,25.0,48.0
4571,17561,15-Jun-22,RT3,11,19.0,57.89473684210527
4572,17563,15-Jun-22,RT3,11,16.0,68.75
4573,18563,15-Jun-22,RT3,11,23.0,47.82608695652174
4574,19560,15-Jun-22,RT3,11,19.0,57.89473684210527
4575,17562,15-Jun-22,RT4,2,6.0,33.33333333333333
4576,16558,15-Jun-22,RT4,2,3.0,66.66666666666666
4577,16562,15-Jun-22,RT4,4,6.0,66.66666666666666
4578,17558,15-Jun-22,RT4,4,6.0,66.66666666666666
4579,16560,15-Jun-22,RT4,4,7.0,57.14285714285714
4580,19561,15-Jun-22,RT4,4,7.0,57.14285714285714
4581,16561,15-Jun-22,RT4,6,10.0,60.0
4582,17560,15-Jun-22,RT4,6,13.0,46.15384615384615
4583,18561,15-Jun-22,RT4,6,9.0,66.66666666666666
4584,19559,15-Jun-22,RT4,1,3.0,33.33333333333333
4585,17564,15-Jun-22,RT4,9,17.0,52.94117647058824
4586,18560,15-Jun-22,RT4,11,15.0,73.33333333333333
4587,19560,15-Jun-22,RT4,10,16.0,62.5
4588,18559,15-Jun-22,RT4,9,19.0,47.368421052631575
4589,17563,15-Jun-22,RT4,11,19.0,57.89473684210527
4590,19562,15-Jun-22,RT4,8,14.0,57.14285714285714
4591,17559,15-Jun-22,RT4,9,14.0,64.28571428571429
4592,18558,15-Jun-22,RT4,9,20.0,45.0
4593,18562,15-Jun-22,RT4,13,20.0,65.0
4594,18563,15-Jun-22,RT4,10,18.0,55.55555555555556
4595,16563,15-Jun-22,RT4,12,18.0,66.66666666666666
4596,16559,15-Jun-22,RT4,11,18.0,61.111111111111114
4597,19563,15-Jun-22,RT4,3,6.0,50.0
4598,19558,15-Jun-22,RT4,3,7.0,42.857142857142854
4599,17561,15-Jun-22,RT4,3,4.0,75.0
4600,19563,16-Jun-22,RT3,15,29.0,51.724137931034484
4601,18560,16-Jun-22,RT1,16,30.0,53.333333333333336
4602,19562,16-Jun-22,RT1,20,30.0,66.66666666666666
4603,19563,16-Jun-22,RT1,16,30.0,53.333333333333336
4604,17558,16-Jun-22,RT1,9,19.0,47.368421052631575
4605,16558,16-Jun-22,RT1,10,19.0,52.63157894736842
4606,17560,16-Jun-22,RT1,23,40.0,57.49999999999999
4607,19558,16-Jun-22,RT1,14,40.0,35.0
4608,19560,16-Jun-22,RT1,15,26.0,57.692307692307686
4609,17561,16-Jun-22,RT1,15,26.0,57.692307692307686
4610,16560,16-Jun-22,RT1,19,34.0,55.88235294117647
4611,16561,16-Jun-22,RT1,10,18.0,55.55555555555556
4612,16562,16-Jun-22,RT1,14,31.0,45.16129032258064
4613,16563,16-Jun-22,RT1,29,41.0,70.73170731707317
4614,17559,16-Jun-22,RT1,18,32.0,56.25
4615,17562,16-Jun-22,RT1,7,20.0,35.0
4616,17563,16-Jun-22,RT1,16,25.0,64.0
4617,18558,16-Jun-22,RT1,8,15.0,53.333333333333336
4618,18559,16-Jun-22,RT1,17,42.0,40.476190476190474
4619,18561,16-Jun-22,RT1,22,33.0,66.66666666666666
4620,18562,16-Jun-22,RT1,20,38.0,52.63157894736842
4621,18563,16-Jun-22,RT1,13,27.0,48.148148148148145
4622,19559,16-Jun-22,RT1,12,24.0,50.0
4623,19561,16-Jun-22,RT1,18,36.0,50.0
4624,17564,16-Jun-22,RT1,7,16.0,43.75
4625,19562,16-Jun-22,RT2,14,23.0,60.86956521739131
4626,18563,16-Jun-22,RT2,13,29.0,44.827586206896555
4627,17561,16-Jun-22,RT2,23,36.0,63.888888888888886
4628,17558,16-Jun-22,RT2,23,50.0,46.0
4629,16562,16-Jun-22,RT2,22,43.0,51.162790697674424
4630,16561,16-Jun-22,RT2,13,24.0,54.166666666666664
4631,16558,16-Jun-22,RT2,14,22.0,63.63636363636363
4632,19560,16-Jun-22,RT2,23,38.0,60.526315789473685
4633,16563,16-Jun-22,RT2,22,38.0,57.89473684210527
4634,16559,16-Jun-22,RT2,25,41.0,60.97560975609756
4635,19559,16-Jun-22,RT2,21,41.0,51.21951219512195
4636,19558,16-Jun-22,RT2,16,39.0,41.02564102564102
4637,17559,16-Jun-22,RT2,25,39.0,64.1025641025641
4638,16560,16-Jun-22,RT2,18,34.0,52.94117647058824
4639,18562,16-Jun-22,RT2,19,34.0,55.88235294117647
4640,18559,16-Jun-22,RT2,17,44.0,38.63636363636363
4641,17563,16-Jun-22,RT2,29,44.0,65.9090909090909
4642,17562,16-Jun-22,RT2,11,30.0,36.666666666666664
4643,18558,16-Jun-22,RT2,15,30.0,50.0
4644,17564,16-Jun-22,RT2,16,40.0,40.0
4645,18561,16-Jun-22,RT2,25,40.0,62.5
4646,18560,16-Jun-22,RT2,29,40.0,72.5
4647,17560,16-Jun-22,RT2,22,45.0,48.888888888888886
4648,19561,16-Jun-22,RT2,21,45.0,46.666666666666664
4649,19563,16-Jun-22,RT2,26,45.0,57.77777777777777
4650,16559,16-Jun-22,RT1,20,30.0,66.66666666666666
4651,19562,16-Jun-22,RT3,17,29.0,58.620689655172406
4652,19561,16-Jun-22,RT3,13,29.0,44.827586206896555
4653,18562,16-Jun-22,RT3,17,29.0,58.620689655172406
4654,17558,16-Jun-22,RT3,13,27.0,48.148148148148145
4655,17562,16-Jun-22,RT3,12,27.0,44.44444444444444
4656,19559,16-Jun-22,RT3,12,27.0,44.44444444444444
4657,16559,16-Jun-22,RT3,20,32.0,62.5
4658,16558,16-Jun-22,RT3,5,8.0,62.5
4659,18561,16-Jun-22,RT3,16,25.0,64.0
4660,16561,16-Jun-22,RT3,13,21.0,61.904761904761905
4661,17560,16-Jun-22,RT3,13,25.0,52.0
4662,18558,16-Jun-22,RT3,13,26.0,50.0
4663,16563,16-Jun-22,RT3,14,20.0,70.0
4664,18560,16-Jun-22,RT3,14,24.0,58.333333333333336
4665,19558,16-Jun-22,RT3,9,21.0,42.857142857142854
4666,16562,16-Jun-22,RT3,10,18.0,55.55555555555556
4667,17559,16-Jun-22,RT3,10,16.0,62.5
4668,17563,16-Jun-22,RT3,10,16.0,62.5
4669,18559,16-Jun-22,RT3,10,23.0,43.47826086956522
4670,18563,16-Jun-22,RT3,10,23.0,43.47826086956522
4671,17564,16-Jun-22,RT3,10,24.0,41.66666666666667
4672,16560,16-Jun-22,RT3,12,20.0,60.0
4673,17561,16-Jun-22,RT3,12,19.0,63.1578947368421
4674,19560,16-Jun-22,RT3,11,19.0,57.89473684210527
4675,16558,16-Jun-22,RT4,2,3.0,66.66666666666666
4676,16562,16-Jun-22,RT4,4,6.0,66.66666666666666
4677,16560,16-Jun-22,RT4,4,7.0,57.14285714285714
4678,19561,16-Jun-22,RT4,4,7.0,57.14285714285714
4679,16561,16-Jun-22,RT4,6,10.0,60.0
4680,17560,16-Jun-22,RT4,6,13.0,46.15384615384615
4681,18561,16-Jun-22,RT4,6,9.0,66.66666666666666
4682,19559,16-Jun-22,RT4,1,3.0,33.33333333333333
4683,17564,16-Jun-22,RT4,8,17.0,47.05882352941176
4684,18560,16-Jun-22,RT4,9,15.0,60.0
4685,19560,16-Jun-22,RT4,11,16.0,68.75
4686,18559,16-Jun-22,RT4,10,19.0,52.63157894736842
4687,17563,16-Jun-22,RT4,12,19.0,63.1578947368421
4688,19562,16-Jun-22,RT4,10,14.0,71.42857142857143
4689,17559,16-Jun-22,RT4,9,14.0,64.28571428571429
4690,18558,16-Jun-22,RT4,11,20.0,55.00000000000001
4691,18562,16-Jun-22,RT4,11,20.0,55.00000000000001
4692,18563,16-Jun-22,RT4,9,18.0,50.0
4693,16563,16-Jun-22,RT4,11,18.0,61.111111111111114
4694,16559,16-Jun-22,RT4,13,18.0,72.22222222222221
4695,17558,16-Jun-22,RT4,3,6.0,50.0
4696,17562,16-Jun-22,RT4,3,6.0,50.0
4697,19563,16-Jun-22,RT4,3,6.0,50.0
4698,19558,16-Jun-22,RT4,3,7.0,42.857142857142854
4699,17561,16-Jun-22,RT4,3,4.0,75.0
4700,16559,17-Jun-22,RT1,21,30.0,70.0
4701,18560,17-Jun-22,RT1,17,30.0,56.666666666666664
4702,19562,17-Jun-22,RT1,18,30.0,60.0
4703,19563,17-Jun-22,RT1,13,30.0,43.333333333333336
4704,17558,17-Jun-22,RT1,9,19.0,47.368421052631575
4705,16558,17-Jun-22,RT1,10,19.0,52.63157894736842
4706,17560,17-Jun-22,RT1,22,40.0,55.00000000000001
4707,19558,17-Jun-22,RT1,18,40.0,45.0
4708,19560,17-Jun-22,RT1,15,26.0,57.692307692307686
4709,17561,17-Jun-22,RT1,16,26.0,61.53846153846154
4710,16560,17-Jun-22,RT1,17,34.0,50.0
4711,16561,17-Jun-22,RT1,10,18.0,55.55555555555556
4712,16562,17-Jun-22,RT1,14,31.0,45.16129032258064
4713,16563,17-Jun-22,RT1,24,41.0,58.536585365853654
4714,17559,17-Jun-22,RT1,20,32.0,62.5
4715,17562,17-Jun-22,RT1,8,20.0,40.0
4716,17563,17-Jun-22,RT1,14,25.0,56.00000000000001
4717,18558,17-Jun-22,RT1,8,15.0,53.333333333333336
4718,18559,17-Jun-22,RT1,17,42.0,40.476190476190474
4719,18561,17-Jun-22,RT1,23,33.0,69.6969696969697
4720,18562,17-Jun-22,RT1,21,38.0,55.26315789473685
4721,18563,17-Jun-22,RT1,13,27.0,48.148148148148145
4722,19559,17-Jun-22,RT1,13,24.0,54.166666666666664
4723,19561,17-Jun-22,RT1,18,36.0,50.0
4724,17564,17-Jun-22,RT1,7,16.0,43.75
4725,19562,17-Jun-22,RT2,15,23.0,65.21739130434783
4726,18563,17-Jun-22,RT2,13,29.0,44.827586206896555
4727,17561,17-Jun-22,RT2,21,36.0,58.333333333333336
4728,17558,17-Jun-22,RT2,24,50.0,48.0
4729,16562,17-Jun-22,RT2,22,43.0,51.162790697674424
4730,16561,17-Jun-22,RT2,17,24.0,70.83333333333334
4731,16558,17-Jun-22,RT2,14,22.0,63.63636363636363
4732,19560,17-Jun-22,RT2,24,38.0,63.1578947368421
4733,16563,17-Jun-22,RT2,26,38.0,68.42105263157895
4734,16559,17-Jun-22,RT2,24,41.0,58.536585365853654
4735,19559,17-Jun-22,RT2,20,41.0,48.78048780487805
4736,19558,17-Jun-22,RT2,16,39.0,41.02564102564102
4737,17559,17-Jun-22,RT2,26,39.0,66.66666666666666
4738,16560,17-Jun-22,RT2,17,34.0,50.0
4739,18562,17-Jun-22,RT2,20,34.0,58.82352941176471
4740,18559,17-Jun-22,RT2,18,44.0,40.909090909090914
4741,17563,17-Jun-22,RT2,29,44.0,65.9090909090909
4742,17562,17-Jun-22,RT2,14,30.0,46.666666666666664
4743,18558,17-Jun-22,RT2,17,30.0,56.666666666666664
4744,17564,17-Jun-22,RT2,19,40.0,47.5
4745,18561,17-Jun-22,RT2,26,40.0,65.0
4746,18560,17-Jun-22,RT2,25,40.0,62.5
4747,17560,17-Jun-22,RT2,25,45.0,55.55555555555556
4748,19561,17-Jun-22,RT2,24,45.0,53.333333333333336
4749,19563,17-Jun-22,RT2,23,45.0,51.11111111111111
4750,19563,17-Jun-22,RT3,14,29.0,48.275862068965516
4751,19562,17-Jun-22,RT3,16,29.0,55.172413793103445
